"varname","simulation","year","mean_biomass"
"Cop","ssp126",1980,32.8058132566423
"Cop","ssp126",1981,27.5073621058447
"Cop","ssp126",1982,29.3801202054277
"Cop","ssp126",1983,28.1366141971137
"Cop","ssp126",1984,27.3689223523041
"Cop","ssp126",1985,30.9507755593356
"Cop","ssp126",1986,27.1575470785082
"Cop","ssp126",1987,30.9888512032269
"Cop","ssp126",1988,28.2273265628887
"Cop","ssp126",1989,26.801318663958
"Cop","ssp126",1990,29.6068491342584
"Cop","ssp126",1991,33.7251918774451
"Cop","ssp126",1992,32.4232026341797
"Cop","ssp126",1993,26.7936156197139
"Cop","ssp126",1994,28.1402229189765
"Cop","ssp126",1995,28.6025330184656
"Cop","ssp126",1996,29.1701427989555
"Cop","ssp126",1997,26.6862458527234
"Cop","ssp126",1998,24.3835431041769
"Cop","ssp126",1999,26.6792271040205
"Cop","ssp126",2000,28.311475396901
"Cop","ssp126",2001,29.6388000188174
"Cop","ssp126",2002,29.8187264974891
"Cop","ssp126",2003,24.3371831503706
"Cop","ssp126",2004,25.3774068281609
"Cop","ssp126",2005,28.4075954864396
"Cop","ssp126",2006,26.5032707501238
"Cop","ssp126",2007,27.5270424633414
"Cop","ssp126",2008,29.9988061773193
"Cop","ssp126",2009,30.0849808883776
"Cop","ssp126",2010,27.1407349468478
"Cop","ssp126",2011,26.2857471198916
"Cop","ssp126",2012,31.9112734671024
"Cop","ssp126",2013,24.8289766209216
"Cop","ssp126",2014,28.3798510590953
"Cop","ssp126",2015,23.2169123439152
"Cop","ssp126",2016,22.8237017061664
"Cop","ssp126",2017,25.6165758882819
"Cop","ssp126",2018,22.6008606182382
"Cop","ssp126",2019,23.599401198576
"Cop","ssp126",2020,26.6858382125634
"Cop","ssp126",2021,17.6426860803085
"Cop","ssp126",2022,26.684764920413
"Cop","ssp126",2023,33.7781999328646
"Cop","ssp126",2024,33.707393548454
"Cop","ssp126",2025,30.0894760112375
"Cop","ssp126",2026,25.2846089026694
"Cop","ssp126",2027,24.7963892464978
"Cop","ssp126",2028,31.8829009020704
"Cop","ssp126",2029,23.2177787346327
"Cop","ssp126",2030,19.5891539957456
"Cop","ssp126",2031,21.0529681629801
"Cop","ssp126",2032,27.8294419146079
"Cop","ssp126",2033,30.5676829656594
"Cop","ssp126",2034,25.5392831356537
"Cop","ssp126",2035,26.3421013581513
"Cop","ssp126",2036,27.3540730340178
"Cop","ssp126",2037,24.9138686431879
"Cop","ssp126",2038,26.7570518447124
"Cop","ssp126",2039,26.4181442106001
"Cop","ssp126",2040,27.8112191405527
"Cop","ssp126",2041,27.7948802609668
"Cop","ssp126",2042,24.2362946937964
"Cop","ssp126",2043,26.5654885758448
"Cop","ssp126",2044,30.8415524198989
"Cop","ssp126",2045,28.4855153685637
"Cop","ssp126",2046,23.0702387301304
"Cop","ssp126",2047,25.7142962257371
"Cop","ssp126",2048,28.4915247228082
"Cop","ssp126",2049,26.8990665918995
"Cop","ssp126",2050,23.6207625936245
"Cop","ssp126",2051,29.8546230683902
"Cop","ssp126",2052,17.7091901278417
"Cop","ssp126",2053,31.774665207556
"Cop","ssp126",2054,29.1254030424265
"Cop","ssp126",2055,23.2355993006877
"Cop","ssp126",2056,25.9250732696123
"Cop","ssp126",2057,28.2111619169929
"Cop","ssp126",2058,28.4883412180524
"Cop","ssp126",2059,30.315796526773
"Cop","ssp126",2060,30.0462041824051
"Cop","ssp126",2061,25.4676375685158
"Cop","ssp126",2062,22.3813324779402
"Cop","ssp126",2063,25.2586575270723
"Cop","ssp126",2064,31.9061420334829
"Cop","ssp126",2065,34.4286714405678
"Cop","ssp126",2066,26.2813433353435
"Cop","ssp126",2067,23.0900358362474
"Cop","ssp126",2068,28.2519701975857
"Cop","ssp126",2069,29.0653324764533
"Cop","ssp126",2070,25.2401817322061
"Cop","ssp126",2071,29.6958135547512
"Cop","ssp126",2072,25.7525190503663
"Cop","ssp126",2073,28.5092195064277
"Cop","ssp126",2074,24.2171444109202
"Cop","ssp126",2075,22.1890015300353
"Cop","ssp126",2076,34.6099340000151
"Cop","ssp126",2077,36.7026790784916
"Cop","ssp126",2078,23.4383210349674
"Cop","ssp126",2079,27.429907376572
"Cop","ssp126",2080,25.0654100794591
"Cop","ssp126",2081,28.0069218089112
"Cop","ssp126",2082,21.1262731426116
"Cop","ssp126",2083,19.2676909275866
"Cop","ssp126",2084,28.7374618500078
"Cop","ssp126",2085,31.4051985638415
"Cop","ssp126",2086,27.8973903945627
"Cop","ssp126",2087,28.2161631366591
"Cop","ssp126",2088,21.2517875371252
"Cop","ssp126",2089,22.2856316455253
"Cop","ssp126",2090,27.6464987728879
"Cop","ssp126",2091,32.5704309575473
"Cop","ssp126",2092,27.2235897847085
"Cop","ssp126",2093,22.182562553933
"Cop","ssp126",2094,28.1814632586975
"Cop","ssp126",2095,29.0380520907508
"Cop","ssp126",2096,28.4039884714585
"Cop","ssp126",2097,20.7416299111163
"Cop","ssp126",2098,25.6650463161914
"Cop","ssp126",2099,21.9495829464141
"Cop","ssp245",1980,32.8058132566423
"Cop","ssp245",1981,27.5073621058447
"Cop","ssp245",1982,29.3801202054277
"Cop","ssp245",1983,28.1366141971137
"Cop","ssp245",1984,27.3689223523041
"Cop","ssp245",1985,30.9507755593356
"Cop","ssp245",1986,27.1575470785082
"Cop","ssp245",1987,30.9888512032269
"Cop","ssp245",1988,28.2273265628887
"Cop","ssp245",1989,26.801318663958
"Cop","ssp245",1990,29.6068491342584
"Cop","ssp245",1991,33.7251918774451
"Cop","ssp245",1992,32.4232026341797
"Cop","ssp245",1993,26.7936156197139
"Cop","ssp245",1994,28.1402229189765
"Cop","ssp245",1995,28.6025330184656
"Cop","ssp245",1996,29.1701427989555
"Cop","ssp245",1997,26.6862458527234
"Cop","ssp245",1998,24.3835431041769
"Cop","ssp245",1999,26.6792271040205
"Cop","ssp245",2000,28.311475396901
"Cop","ssp245",2001,29.6388000188174
"Cop","ssp245",2002,29.8187264974891
"Cop","ssp245",2003,24.3371831503706
"Cop","ssp245",2004,25.3774068281609
"Cop","ssp245",2005,28.4075954864396
"Cop","ssp245",2006,26.5032707501238
"Cop","ssp245",2007,27.5270424633414
"Cop","ssp245",2008,29.9988061773193
"Cop","ssp245",2009,30.0849808883776
"Cop","ssp245",2010,27.1407349468478
"Cop","ssp245",2011,26.2857471198916
"Cop","ssp245",2012,31.9112734671024
"Cop","ssp245",2013,24.8289766209216
"Cop","ssp245",2014,28.3798510590953
"Cop","ssp245",2015,23.2169123439152
"Cop","ssp245",2016,22.8237017061664
"Cop","ssp245",2017,25.6165758882819
"Cop","ssp245",2018,22.6008606182382
"Cop","ssp245",2019,23.599401198576
"Cop","ssp245",2020,26.6858382125634
"Cop","ssp245",2021,36.5699852722954
"Cop","ssp245",2022,23.9146155980428
"Cop","ssp245",2023,26.0257332497687
"Cop","ssp245",2024,27.1166616819375
"Cop","ssp245",2025,29.2455162821731
"Cop","ssp245",2026,27.9474501035159
"Cop","ssp245",2027,29.2835203022315
"Cop","ssp245",2028,29.7526392714678
"Cop","ssp245",2029,25.1373972932091
"Cop","ssp245",2030,24.5202559882101
"Cop","ssp245",2031,27.6285376002626
"Cop","ssp245",2032,26.3596680904119
"Cop","ssp245",2033,23.3912696744106
"Cop","ssp245",2034,27.8330493499373
"Cop","ssp245",2035,25.2721478286317
"Cop","ssp245",2036,24.4206190659119
"Cop","ssp245",2037,24.903731381542
"Cop","ssp245",2038,26.2417650024212
"Cop","ssp245",2039,24.2725769713188
"Cop","ssp245",2040,23.663896132536
"Cop","ssp245",2041,24.4377813962602
"Cop","ssp245",2042,26.6552893314206
"Cop","ssp245",2043,28.3875634422345
"Cop","ssp245",2044,26.9579188465126
"Cop","ssp245",2045,26.8393975726582
"Cop","ssp245",2046,29.2896405407826
"Cop","ssp245",2047,22.5059277127272
"Cop","ssp245",2048,24.3490428763633
"Cop","ssp245",2049,21.8217321495533
"Cop","ssp245",2050,24.9337459432754
"Cop","ssp245",2051,32.0361345159275
"Cop","ssp245",2052,24.0304316694927
"Cop","ssp245",2053,20.2557140143398
"Cop","ssp245",2054,20.6044329810648
"Cop","ssp245",2055,20.7895632466859
"Cop","ssp245",2056,24.2306706214334
"Cop","ssp245",2057,17.696440683526
"Cop","ssp245",2058,22.261133590274
"Cop","ssp245",2059,30.3229403308479
"Cop","ssp245",2060,21.6912352542042
"Cop","ssp245",2061,19.7540913135816
"Cop","ssp245",2062,21.3929306916942
"Cop","ssp245",2063,21.2718214099996
"Cop","ssp245",2064,21.6743047916773
"Cop","ssp245",2065,28.1489960071855
"Cop","ssp245",2066,32.326284571397
"Cop","ssp245",2067,29.7289336523979
"Cop","ssp245",2068,30.9687276714667
"Cop","ssp245",2069,20.4444527670763
"Cop","ssp245",2070,27.3534176464792
"Cop","ssp245",2071,32.4526139320775
"Cop","ssp245",2072,26.8670546401703
"Cop","ssp245",2073,19.7000342755089
"Cop","ssp245",2074,24.7682399922605
"Cop","ssp245",2075,25.6260609292035
"Cop","ssp245",2076,22.0020020761573
"Cop","ssp245",2077,23.7154680894903
"Cop","ssp245",2078,22.2431081671325
"Cop","ssp245",2079,23.877252161888
"Cop","ssp245",2080,21.3199015765476
"Cop","ssp245",2081,25.1664120632795
"Cop","ssp245",2082,23.0276116800067
"Cop","ssp245",2083,21.0228121648476
"Cop","ssp245",2084,26.143752986306
"Cop","ssp245",2085,23.237326253211
"Cop","ssp245",2086,24.9065471543259
"Cop","ssp245",2087,26.8368743359132
"Cop","ssp245",2088,22.4965990437464
"Cop","ssp245",2089,19.2482985694809
"Cop","ssp245",2090,17.6885041418897
"Cop","ssp245",2091,24.4681266391617
"Cop","ssp245",2092,21.4098931363346
"Cop","ssp245",2093,20.7263935903696
"Cop","ssp245",2094,24.0867098985296
"Cop","ssp245",2095,24.9302503989018
"Cop","ssp245",2096,26.5716097802283
"Cop","ssp245",2097,26.6006316598716
"Cop","ssp245",2098,18.2136276586304
"Cop","ssp245",2099,33.3467895212569
"Cop","ssp585",1980,32.8058132566423
"Cop","ssp585",1981,27.5073621058447
"Cop","ssp585",1982,29.3801202054277
"Cop","ssp585",1983,28.1366141971137
"Cop","ssp585",1984,27.3689223523041
"Cop","ssp585",1985,30.9507755593356
"Cop","ssp585",1986,27.1575470785082
"Cop","ssp585",1987,30.9888512032269
"Cop","ssp585",1988,28.2273265628887
"Cop","ssp585",1989,26.801318663958
"Cop","ssp585",1990,29.6068491342584
"Cop","ssp585",1991,33.7251918774451
"Cop","ssp585",1992,32.4232026341797
"Cop","ssp585",1993,26.7936156197139
"Cop","ssp585",1994,28.1402229189765
"Cop","ssp585",1995,28.6025330184656
"Cop","ssp585",1996,29.1701427989555
"Cop","ssp585",1997,26.6862458527234
"Cop","ssp585",1998,24.3835431041769
"Cop","ssp585",1999,26.6792271040205
"Cop","ssp585",2000,28.311475396901
"Cop","ssp585",2001,29.6388000188174
"Cop","ssp585",2002,29.8187264974891
"Cop","ssp585",2003,24.3371831503706
"Cop","ssp585",2004,25.3774068281609
"Cop","ssp585",2005,28.4075954864396
"Cop","ssp585",2006,26.5032707501238
"Cop","ssp585",2007,27.5270424633414
"Cop","ssp585",2008,29.9988061773193
"Cop","ssp585",2009,30.0849808883776
"Cop","ssp585",2010,27.1407349468478
"Cop","ssp585",2011,26.2857471198916
"Cop","ssp585",2012,31.9112734671024
"Cop","ssp585",2013,24.8289766209216
"Cop","ssp585",2014,28.3798510590953
"Cop","ssp585",2015,23.2169123439152
"Cop","ssp585",2016,22.8237017061664
"Cop","ssp585",2017,25.6165758882819
"Cop","ssp585",2018,22.6008606182382
"Cop","ssp585",2019,23.599401198576
"Cop","ssp585",2020,26.6858382125634
"Cop","ssp585",2021,27.1059955926738
"Cop","ssp585",2022,29.8556991876986
"Cop","ssp585",2023,27.7653683631149
"Cop","ssp585",2024,35.190282875531
"Cop","ssp585",2025,30.3205313344786
"Cop","ssp585",2026,29.5124866107077
"Cop","ssp585",2027,29.1560789104447
"Cop","ssp585",2028,24.1613456822935
"Cop","ssp585",2029,20.8825180714669
"Cop","ssp585",2030,26.5932397551307
"Cop","ssp585",2031,24.2651882165374
"Cop","ssp585",2032,23.761819617873
"Cop","ssp585",2033,23.0064747926031
"Cop","ssp585",2034,25.3876073849915
"Cop","ssp585",2035,36.476457651872
"Cop","ssp585",2036,28.3885093530105
"Cop","ssp585",2037,20.3881546341579
"Cop","ssp585",2038,23.6126765691965
"Cop","ssp585",2039,26.2216596462628
"Cop","ssp585",2040,25.5110102006974
"Cop","ssp585",2041,25.7556253416561
"Cop","ssp585",2042,26.2162262289432
"Cop","ssp585",2043,21.7402069924716
"Cop","ssp585",2044,23.6376888695484
"Cop","ssp585",2045,24.6276657942689
"Cop","ssp585",2046,28.1999650599566
"Cop","ssp585",2047,34.737349122575
"Cop","ssp585",2048,29.7427159685399
"Cop","ssp585",2049,23.3877661462364
"Cop","ssp585",2050,24.737865266467
"Cop","ssp585",2051,28.2425007194137
"Cop","ssp585",2052,24.7435097753053
"Cop","ssp585",2053,22.7506702659244
"Cop","ssp585",2054,23.5404045004233
"Cop","ssp585",2055,21.0662743490803
"Cop","ssp585",2056,23.5577979534396
"Cop","ssp585",2057,24.3374128035971
"Cop","ssp585",2058,26.9115315728094
"Cop","ssp585",2059,24.4659888766997
"Cop","ssp585",2060,25.8898685907978
"Cop","ssp585",2061,23.7727779966501
"Cop","ssp585",2062,24.2464054687602
"Cop","ssp585",2063,29.7754855309282
"Cop","ssp585",2064,22.2977539178978
"Cop","ssp585",2065,18.8530674303604
"Cop","ssp585",2066,23.2262687432366
"Cop","ssp585",2067,19.678176276435
"Cop","ssp585",2068,20.8822470703958
"Cop","ssp585",2069,22.9628591657461
"Cop","ssp585",2070,20.1791419026718
"Cop","ssp585",2071,19.7119294487017
"Cop","ssp585",2072,19.7725476461413
"Cop","ssp585",2073,17.5507524160806
"Cop","ssp585",2074,18.2331071201101
"Cop","ssp585",2075,19.2796877257024
"Cop","ssp585",2076,28.0524810945401
"Cop","ssp585",2077,26.2192432340319
"Cop","ssp585",2078,22.161494698284
"Cop","ssp585",2079,18.5246405693419
"Cop","ssp585",2080,23.7186813938212
"Cop","ssp585",2081,20.2244892468562
"Cop","ssp585",2082,19.4191332043844
"Cop","ssp585",2083,22.082861514482
"Cop","ssp585",2084,24.1565873495124
"Cop","ssp585",2085,25.2996724438873
"Cop","ssp585",2086,16.517466441882
"Cop","ssp585",2087,19.9838116910806
"Cop","ssp585",2088,26.1543017278379
"Cop","ssp585",2089,18.2067806638278
"Cop","ssp585",2090,18.2775512986323
"Cop","ssp585",2091,20.2020483425019
"Cop","ssp585",2092,19.2375417161818
"Cop","ssp585",2093,17.2453911890113
"Cop","ssp585",2094,17.0006138773358
"Cop","ssp585",2095,23.1463055466265
"Cop","ssp585",2096,22.8972606513694
"Cop","ssp585",2097,30.1582203818218
"Cop","ssp585",2098,22.0177985627747
"Cop","ssp585",2099,17.1238883675739
"Eup","ssp126",1980,8.36725788331905
"Eup","ssp126",1981,7.64491603477305
"Eup","ssp126",1982,8.17138708737929
"Eup","ssp126",1983,6.83974535066081
"Eup","ssp126",1984,7.54914014930852
"Eup","ssp126",1985,8.77351390387131
"Eup","ssp126",1986,7.97993136106217
"Eup","ssp126",1987,8.59128260311712
"Eup","ssp126",1988,8.17804248959659
"Eup","ssp126",1989,7.61894158759435
"Eup","ssp126",1990,9.09011189252426
"Eup","ssp126",1991,8.81579444191613
"Eup","ssp126",1992,8.84479738830217
"Eup","ssp126",1993,6.82951168865493
"Eup","ssp126",1994,6.88698245067137
"Eup","ssp126",1995,7.73322426988198
"Eup","ssp126",1996,7.24979780575488
"Eup","ssp126",1997,6.88516656360774
"Eup","ssp126",1998,6.64943738458203
"Eup","ssp126",1999,7.74145748063552
"Eup","ssp126",2000,8.03774896371835
"Eup","ssp126",2001,8.40643124763687
"Eup","ssp126",2002,8.96791331711824
"Eup","ssp126",2003,6.90329557700526
"Eup","ssp126",2004,6.6342463335876
"Eup","ssp126",2005,7.75996262563822
"Eup","ssp126",2006,7.55449822656144
"Eup","ssp126",2007,7.71195644969359
"Eup","ssp126",2008,8.87966643162714
"Eup","ssp126",2009,8.67278953217798
"Eup","ssp126",2010,8.38834433312009
"Eup","ssp126",2011,7.96716831752496
"Eup","ssp126",2012,8.48368113741299
"Eup","ssp126",2013,6.72514811821014
"Eup","ssp126",2014,8.45685126035352
"Eup","ssp126",2015,6.15887464125307
"Eup","ssp126",2016,6.78995072341942
"Eup","ssp126",2017,6.5003182182749
"Eup","ssp126",2018,5.42822107889071
"Eup","ssp126",2019,6.10866149368963
"Eup","ssp126",2020,7.12891757812063
"Eup","ssp126",2021,5.13712253275615
"Eup","ssp126",2022,6.70768043024487
"Eup","ssp126",2023,9.17181632454108
"Eup","ssp126",2024,10.1722629405757
"Eup","ssp126",2025,9.04423552245084
"Eup","ssp126",2026,7.26394203130861
"Eup","ssp126",2027,6.90940645783333
"Eup","ssp126",2028,8.67435074516934
"Eup","ssp126",2029,7.19489848341575
"Eup","ssp126",2030,5.87639148326792
"Eup","ssp126",2031,6.44321791331495
"Eup","ssp126",2032,7.99285071662191
"Eup","ssp126",2033,9.18046115124561
"Eup","ssp126",2034,6.96013758654711
"Eup","ssp126",2035,6.6494431892118
"Eup","ssp126",2036,7.78043475044563
"Eup","ssp126",2037,6.87523172477292
"Eup","ssp126",2038,7.58277632481608
"Eup","ssp126",2039,7.93613954445294
"Eup","ssp126",2040,8.17793036452237
"Eup","ssp126",2041,8.84884953451686
"Eup","ssp126",2042,7.35528576292313
"Eup","ssp126",2043,7.88478829740349
"Eup","ssp126",2044,9.70568281471926
"Eup","ssp126",2045,9.13898211001316
"Eup","ssp126",2046,6.58463380803583
"Eup","ssp126",2047,7.72685743254666
"Eup","ssp126",2048,8.24236824154544
"Eup","ssp126",2049,7.50027321395374
"Eup","ssp126",2050,6.18212320191545
"Eup","ssp126",2051,7.1572766448318
"Eup","ssp126",2052,5.17819249152033
"Eup","ssp126",2053,9.40552213084244
"Eup","ssp126",2054,9.18753525701526
"Eup","ssp126",2055,7.38356137970283
"Eup","ssp126",2056,7.43284092647937
"Eup","ssp126",2057,9.13192100181462
"Eup","ssp126",2058,9.88775371731726
"Eup","ssp126",2059,9.63588651706975
"Eup","ssp126",2060,8.8836950179371
"Eup","ssp126",2061,8.43951878216594
"Eup","ssp126",2062,6.35961643008431
"Eup","ssp126",2063,6.83157684988794
"Eup","ssp126",2064,10.6501932502844
"Eup","ssp126",2065,10.0764956255488
"Eup","ssp126",2066,8.52431303892858
"Eup","ssp126",2067,6.03478045829524
"Eup","ssp126",2068,7.75714339305749
"Eup","ssp126",2069,8.37672416077656
"Eup","ssp126",2070,7.21252180146646
"Eup","ssp126",2071,8.7784052106842
"Eup","ssp126",2072,7.57067976132322
"Eup","ssp126",2073,7.82262311253483
"Eup","ssp126",2074,7.73617606849846
"Eup","ssp126",2075,6.91642718262828
"Eup","ssp126",2076,10.2610052850032
"Eup","ssp126",2077,10.8841319717046
"Eup","ssp126",2078,6.69661835918635
"Eup","ssp126",2079,7.18328899304773
"Eup","ssp126",2080,7.27749166692769
"Eup","ssp126",2081,8.54189382633909
"Eup","ssp126",2082,6.74675826387919
"Eup","ssp126",2083,5.44024525583384
"Eup","ssp126",2084,8.01028661629459
"Eup","ssp126",2085,10.6923606839887
"Eup","ssp126",2086,8.8274780189483
"Eup","ssp126",2087,8.00028183824866
"Eup","ssp126",2088,6.3979422130295
"Eup","ssp126",2089,6.25370971463423
"Eup","ssp126",2090,8.05253964196485
"Eup","ssp126",2091,8.40998527694304
"Eup","ssp126",2092,7.4160982412248
"Eup","ssp126",2093,5.94130727794667
"Eup","ssp126",2094,7.9521995636257
"Eup","ssp126",2095,8.09081092103634
"Eup","ssp126",2096,9.00663910064326
"Eup","ssp126",2097,6.61267563567088
"Eup","ssp126",2098,6.37221310207768
"Eup","ssp126",2099,7.14160288712604
"Eup","ssp245",1980,8.36725788331905
"Eup","ssp245",1981,7.64491603477305
"Eup","ssp245",1982,8.17138708737929
"Eup","ssp245",1983,6.83974535066081
"Eup","ssp245",1984,7.54914014930852
"Eup","ssp245",1985,8.77351390387131
"Eup","ssp245",1986,7.97993136106217
"Eup","ssp245",1987,8.59128260311712
"Eup","ssp245",1988,8.17804248959659
"Eup","ssp245",1989,7.61894158759435
"Eup","ssp245",1990,9.09011189252426
"Eup","ssp245",1991,8.81579444191613
"Eup","ssp245",1992,8.84479738830217
"Eup","ssp245",1993,6.82951168865493
"Eup","ssp245",1994,6.88698245067137
"Eup","ssp245",1995,7.73322426988198
"Eup","ssp245",1996,7.24979780575488
"Eup","ssp245",1997,6.88516656360774
"Eup","ssp245",1998,6.64943738458203
"Eup","ssp245",1999,7.74145748063552
"Eup","ssp245",2000,8.03774896371835
"Eup","ssp245",2001,8.40643124763687
"Eup","ssp245",2002,8.96791331711824
"Eup","ssp245",2003,6.90329557700526
"Eup","ssp245",2004,6.6342463335876
"Eup","ssp245",2005,7.75996262563822
"Eup","ssp245",2006,7.55449822656144
"Eup","ssp245",2007,7.71195644969359
"Eup","ssp245",2008,8.87966643162714
"Eup","ssp245",2009,8.67278953217798
"Eup","ssp245",2010,8.38834433312009
"Eup","ssp245",2011,7.96716831752496
"Eup","ssp245",2012,8.48368113741299
"Eup","ssp245",2013,6.72514811821014
"Eup","ssp245",2014,8.45685126035352
"Eup","ssp245",2015,6.15887464125307
"Eup","ssp245",2016,6.78995072341942
"Eup","ssp245",2017,6.5003182182749
"Eup","ssp245",2018,5.42822107889071
"Eup","ssp245",2019,6.10866149368963
"Eup","ssp245",2020,7.12891757812063
"Eup","ssp245",2021,10.9631058163278
"Eup","ssp245",2022,7.08170858316591
"Eup","ssp245",2023,7.25964726852047
"Eup","ssp245",2024,8.57380412502772
"Eup","ssp245",2025,8.53986696883229
"Eup","ssp245",2026,9.28003841134211
"Eup","ssp245",2027,8.38660971931097
"Eup","ssp245",2028,9.41796573462616
"Eup","ssp245",2029,7.89324019903996
"Eup","ssp245",2030,7.09620793770343
"Eup","ssp245",2031,8.07570478782513
"Eup","ssp245",2032,8.97256291901742
"Eup","ssp245",2033,7.40987348957823
"Eup","ssp245",2034,8.27540693861471
"Eup","ssp245",2035,8.33416105748487
"Eup","ssp245",2036,7.34849311269268
"Eup","ssp245",2037,8.27793396927209
"Eup","ssp245",2038,8.52727072982713
"Eup","ssp245",2039,8.06358059521008
"Eup","ssp245",2040,8.39995532624901
"Eup","ssp245",2041,7.28628663593369
"Eup","ssp245",2042,6.99090270045617
"Eup","ssp245",2043,9.44106878143761
"Eup","ssp245",2044,9.86401018687121
"Eup","ssp245",2045,8.33605716519854
"Eup","ssp245",2046,9.25847374772843
"Eup","ssp245",2047,7.07935993976621
"Eup","ssp245",2048,6.498941296965
"Eup","ssp245",2049,6.38891807522164
"Eup","ssp245",2050,7.22868612175135
"Eup","ssp245",2051,9.77617298280927
"Eup","ssp245",2052,7.58110013072121
"Eup","ssp245",2053,6.89134862442254
"Eup","ssp245",2054,5.95239388734125
"Eup","ssp245",2055,5.72072033228933
"Eup","ssp245",2056,6.92692344314503
"Eup","ssp245",2057,5.14390553141825
"Eup","ssp245",2058,6.8449592983007
"Eup","ssp245",2059,9.01415258692676
"Eup","ssp245",2060,7.02588904999297
"Eup","ssp245",2061,6.67642334913218
"Eup","ssp245",2062,6.88587748426947
"Eup","ssp245",2063,6.30106851584691
"Eup","ssp245",2064,6.51552817594259
"Eup","ssp245",2065,7.4969816034649
"Eup","ssp245",2066,11.0475583421601
"Eup","ssp245",2067,9.02531314258679
"Eup","ssp245",2068,8.12152154509015
"Eup","ssp245",2069,6.15911355293239
"Eup","ssp245",2070,8.68740929744992
"Eup","ssp245",2071,10.5679515335174
"Eup","ssp245",2072,8.38104567619052
"Eup","ssp245",2073,5.62509353892418
"Eup","ssp245",2074,7.30810235112722
"Eup","ssp245",2075,6.99485636643826
"Eup","ssp245",2076,6.8601939151294
"Eup","ssp245",2077,6.34549397900194
"Eup","ssp245",2078,5.70062574952352
"Eup","ssp245",2079,6.86159446066456
"Eup","ssp245",2080,6.71416558977038
"Eup","ssp245",2081,8.10414272883221
"Eup","ssp245",2082,7.70585306404766
"Eup","ssp245",2083,7.05174612184679
"Eup","ssp245",2084,7.67410932474893
"Eup","ssp245",2085,7.7616028557563
"Eup","ssp245",2086,8.34433319264293
"Eup","ssp245",2087,8.38417358013999
"Eup","ssp245",2088,7.77693931729103
"Eup","ssp245",2089,5.5264475121438
"Eup","ssp245",2090,5.35744322415777
"Eup","ssp245",2091,7.00717950658908
"Eup","ssp245",2092,6.55262616567574
"Eup","ssp245",2093,6.50085648830366
"Eup","ssp245",2094,7.43493597541359
"Eup","ssp245",2095,7.41346091443987
"Eup","ssp245",2096,7.57690215208509
"Eup","ssp245",2097,8.01619242305861
"Eup","ssp245",2098,5.65347217472382
"Eup","ssp245",2099,9.6283004830066
"Eup","ssp585",1980,8.36725788331905
"Eup","ssp585",1981,7.64491603477305
"Eup","ssp585",1982,8.17138708737929
"Eup","ssp585",1983,6.83974535066081
"Eup","ssp585",1984,7.54914014930852
"Eup","ssp585",1985,8.77351390387131
"Eup","ssp585",1986,7.97993136106217
"Eup","ssp585",1987,8.59128260311712
"Eup","ssp585",1988,8.17804248959659
"Eup","ssp585",1989,7.61894158759435
"Eup","ssp585",1990,9.09011189252426
"Eup","ssp585",1991,8.81579444191613
"Eup","ssp585",1992,8.84479738830217
"Eup","ssp585",1993,6.82951168865493
"Eup","ssp585",1994,6.88698245067137
"Eup","ssp585",1995,7.73322426988198
"Eup","ssp585",1996,7.24979780575488
"Eup","ssp585",1997,6.88516656360774
"Eup","ssp585",1998,6.64943738458203
"Eup","ssp585",1999,7.74145748063552
"Eup","ssp585",2000,8.03774896371835
"Eup","ssp585",2001,8.40643124763687
"Eup","ssp585",2002,8.96791331711824
"Eup","ssp585",2003,6.90329557700526
"Eup","ssp585",2004,6.6342463335876
"Eup","ssp585",2005,7.75996262563822
"Eup","ssp585",2006,7.55449822656144
"Eup","ssp585",2007,7.71195644969359
