"","tstep","year","month","prod_PhL","prod_PhS"
"489",489,2020,9,35.6886135651453,37.4628501429393
"490",490,2020,10,14.1288028703361,21.8789057464182
"491",491,2020,11,3.92754941423558,7.08118800847019
"492",492,2020,12,1.00578821996592,1.9485282435815
"493",493,2021,1,1.18571487263997,2.07506303548065
"494",494,2021,2,3.22157073460448,6.10627667069465
"495",495,2021,3,9.68820107751672,15.2224309129727
"496",496,2021,4,17.0136001030694,25.0385052186285
"497",497,2021,5,44.0737407836017,40.41558543265
"498",498,2021,6,38.186496662254,45.1495451559013
"499",499,2021,7,33.3236218819454,42.6602988445393
"500",500,2021,8,32.4858082725335,38.4837284978343
"501",501,2021,9,31.3980812344152,36.5059178114246
"502",502,2021,10,13.6917915727745,20.5598686395933
"503",503,2021,11,2.80862012242002,5.37641048145454
"504",504,2021,12,0.714853984299541,1.22456349383903
"505",505,2022,1,0.879255337763655,1.53555186040281
"506",506,2022,2,2.16500352078968,4.19867460020055
"507",507,2022,3,9.38570292577794,16.2564277953946
"508",508,2022,4,18.6519407842569,25.8989626841526
"509",509,2022,5,21.0993674633376,34.1511400760548
"510",510,2022,6,24.4908430200804,41.2417578639
"511",511,2022,7,24.8757284877072,39.3059044944619
"512",512,2022,8,26.5684124757978,36.3052137961262
"513",513,2022,9,25.1920139617548,32.6495630157834
"514",514,2022,10,15.3882359630259,20.672381025293
"515",515,2022,11,3.6695463059195,6.99447540027285
"516",516,2022,12,0.81319082838786,1.87096420141379
"517",517,2023,1,0.818122088005111,1.52412190351995
"518",518,2023,2,1.54516259138473,3.30619280392318
"519",519,2023,3,8.6039233056654,13.4703878372171
"520",520,2023,4,16.1516403251485,26.5639561539466
"521",521,2023,5,28.0728534500081,37.157640075732
"522",522,2023,6,26.9410002379086,38.6481204562028
"523",523,2023,7,29.512496538067,39.5825830325688
"524",524,2023,8,26.945274641245,35.386814094082
"525",525,2023,9,27.0114337227308,32.5608787807925
"526",526,2023,10,15.6172037759755,21.522321284801
"527",527,2023,11,4.33945081002109,6.98443285739645
"528",528,2023,12,0.642562493983358,1.456508196614
"529",529,2024,1,0.761842304059484,1.57935355386093
"530",530,2024,2,2.50299423419353,4.68646506519918
"531",531,2024,3,11.8731665458628,16.3640290719808
"532",532,2024,4,22.1056079060869,33.193958994519
"533",533,2024,5,36.058524891234,44.3078872892362
"534",534,2024,6,30.1583314554811,42.4906521855679
"535",535,2024,7,30.9549293451086,38.9618490291931
"536",536,2024,8,32.2043316760801,37.8894575373119
"537",537,2024,9,36.1697761051324,38.7016595689963
"538",538,2024,10,16.9948967267251,22.5995390968879
"539",539,2024,11,2.38833223800447,5.48038078727178
"540",540,2024,12,0.755690940963694,1.64024431931488
"541",541,2025,1,1.14195089196564,2.14025688871757
"542",542,2025,2,3.09923287749109,6.46587493708526
"543",543,2025,3,11.1215333753406,15.6463865234449
"544",544,2025,4,14.0871719868452,25.4234524307365
"545",545,2025,5,38.8455779479807,43.2322859298338
"546",546,2025,6,30.1160051189938,43.9541739083577
"547",547,2025,7,34.1419064055711,46.3379918070352
"548",548,2025,8,28.6311536235161,37.5999037091484
"549",549,2025,9,28.026108862399,33.7202524947305
"550",550,2025,10,15.0965031271765,21.784005794802
"551",551,2025,11,3.41773818381742,6.56960572680514
"552",552,2025,12,0.796410889849221,1.71543945369492
"553",553,2026,1,1.01641474474742,1.93098253596381
"554",554,2026,2,3.13018461319233,5.85473899813279
"555",555,2026,3,9.6234174999193,14.1880889130283
"556",556,2026,4,22.0439248064617,27.8234116728855
"557",557,2026,5,28.1651817440243,39.0448521256097
"558",558,2026,6,33.5878956114529,45.160183299279
"559",559,2026,7,33.6597679558575,42.5519823042106
"560",560,2026,8,29.2512640730074,37.6288549147667
"561",561,2026,9,34.0617109983706,37.0131623564557
"562",562,2026,10,17.1919384096888,21.6244993894627
"563",563,2026,11,2.62128102505061,5.17066765371105
"564",564,2026,12,0.752766002222894,1.58960401535056
"565",565,2027,1,0.853534565586099,1.44790825585041
"566",566,2027,2,4.01448513503052,7.34498645616243
"567",567,2027,3,12.2258454303774,17.0410295650375
"568",568,2027,4,21.6597768927284,30.9432043501828
"569",569,2027,5,46.1787659486411,44.1299575955481
"570",570,2027,6,35.372060014541,48.0495707515514
"571",571,2027,7,31.8005230879518,43.3755027475708
"572",572,2027,8,30.5776167789845,38.0278793583332
"573",573,2027,9,28.324145088381,33.5083060232484
"574",574,2027,10,18.2452410902667,22.5047718697548
"575",575,2027,11,2.32687313486387,4.65046947404856
"576",576,2027,12,1.03735107384193,2.1180140514677
"577",577,2028,1,0.853682717698782,1.50285327063687
"578",578,2028,2,3.00599321683941,5.78571428909432
"579",579,2028,3,8.86731530054848,13.6199686462709
"580",580,2028,4,25.7348717203537,28.6471770681804
"581",581,2028,5,27.8887882611434,39.2531370871203
"582",582,2028,6,37.7043163609651,46.0705569992828
"583",583,2028,7,32.6564498644964,40.7028017616522
"584",584,2028,8,37.6906090868358,42.4701265452203
"585",585,2028,9,28.7342518618082,34.2461125576404
"586",586,2028,10,11.0918500515064,19.6216881685567
"587",587,2028,11,3.48181705927517,6.25070112901542
"588",588,2028,12,1.23002807720622,2.25362909399349
"589",589,2029,1,1.45776849369383,2.48847594384462
"590",590,2029,2,3.01783087543649,5.95809288976332
"591",591,2029,3,6.54698616242117,11.4724620385487
"592",592,2029,4,21.259989891675,23.8398085651173
"593",593,2029,5,29.7238469798383,37.9145062760154
"594",594,2029,6,33.3398599903502,41.4773215096525
"595",595,2029,7,26.4674372467009,36.914077142833
"596",596,2029,8,26.2382053815598,35.5119804449667
"597",597,2029,9,26.1662108066453,33.576595869601
"598",598,2029,10,14.2875954062828,20.2646465419541
"599",599,2029,11,4.15461738099549,6.74671727127006
"600",600,2029,12,0.830694870792487,1.73418632749673
"601",601,2030,1,0.847705333352766,1.52234508349019
"602",602,2030,2,2.61781571936307,4.72908668158834
"603",603,2030,3,14.1904971479718,16.5344988687452
"604",604,2030,4,21.7304137037247,30.8519444661614
"605",605,2030,5,20.2546869998939,35.5710678951397
"606",606,2030,6,26.8586503898744,42.2031177825104
"607",607,2030,7,24.9293259814988,37.5348867517102
"608",608,2030,8,29.2806357814079,37.8625227012247
"609",609,2030,9,26.0969990387339,33.5087059651575
"610",610,2030,10,15.274020434086,21.8063542268331
"611",611,2030,11,2.98327782898467,6.05710378715987
"612",612,2030,12,0.823766976137366,1.69633460518154
"613",613,2031,1,0.802372079774945,1.45045510520178
"614",614,2031,2,3.26070333768707,6.21177485732272
"615",615,2031,3,10.6984748974796,17.763453456161
"616",616,2031,4,20.3969307737222,27.3030827224537
"617",617,2031,5,30.3981294903041,38.7829839993957
"618",618,2031,6,45.044836188438,45.9676137690372
"619",619,2031,7,24.168312293763,34.1393297528395
"620",620,2031,8,28.3805265476421,36.0977429415201
"621",621,2031,9,27.6990686244322,33.3107193367705
"622",622,2031,10,17.953216261505,22.282041330431
"623",623,2031,11,4.48626251335327,6.94267828591477
"624",624,2031,12,1.11060781673777,2.16607605569664
"625",625,2032,1,0.811234493219456,1.5158517284777
"626",626,2032,2,2.43839133639499,4.67548703697207
"627",627,2032,3,14.2254366416792,15.1660748817449
"628",628,2032,4,25.0600748669311,30.4587539411147
"629",629,2032,5,40.998980781486,43.9629027551337
"630",630,2032,6,31.7655590018308,41.6290510947486
"631",631,2032,7,31.9015632119307,39.3111976892544
"632",632,2032,8,33.9013039303639,38.2879786579095
"633",633,2032,9,24.1308762564849,29.6823894459918
"634",634,2032,10,18.6418031273488,22.1979752414577
"635",635,2032,11,3.19293095806577,5.59845974917673
"636",636,2032,12,0.85569284485177,1.78953563501913
"637",637,2033,1,1.1699525929906,2.14038572173016
"638",638,2033,2,2.71955570300851,5.51114796200726
"639",639,2033,3,9.53018218192227,14.3579640505614
"640",640,2033,4,17.2116744882393,24.8173557924995
"641",641,2033,5,35.9712899447157,39.3238827811397
"642",642,2033,6,32.9528166120484,41.7090219945812
"643",643,2033,7,33.0464956318861,44.028538608784
"644",644,2033,8,32.0572196137033,40.880679416204
"645",645,2033,9,24.9231276961352,32.6628796957833
"646",646,2033,10,14.0527648181458,21.2609807513163
"647",647,2033,11,2.77138685878663,5.74344889295047
"648",648,2033,12,0.535525068846105,1.03119951783169
"649",649,2034,1,0.992979495958919,1.71457394198665
"650",650,2034,2,2.83671504782146,5.629369298335
"651",651,2034,3,10.4971242186183,14.8510524658466
"652",652,2034,4,14.2748491104078,24.5661110168509
"653",653,2034,5,30.9571591382332,36.4969363244615
"654",654,2034,6,30.0417732927912,43.3438785429798
"655",655,2034,7,25.07429568953,37.2377732323492
"656",656,2034,8,25.3442306572135,34.0000480852407
"657",657,2034,9,22.670592376191,30.6121818475511
"658",658,2034,10,11.1070259701849,18.4769679941577
"659",659,2034,11,3.24287098839078,6.18385843973476
"660",660,2034,12,0.96841458903067,1.79862585021852
"661",661,2035,1,1.13402183204737,2.01039304535229
"662",662,2035,2,1.87156383084581,3.60725822348623
"663",663,2035,3,11.467204743422,17.0119562422457
"664",664,2035,4,18.5368198965525,32.6112431806332
"665",665,2035,5,35.7596131983454,41.5610551280648
"666",666,2035,6,27.6980288389134,39.766116190102
"667",667,2035,7,27.8033678107034,39.9328010456108
"668",668,2035,8,29.0448883445,38.2566394357101
"669",669,2035,9,29.753871240484,34.3384220311065
"670",670,2035,10,15.619369163593,21.3466131345184
"671",671,2035,11,3.75087500085006,7.19810609879353
"672",672,2035,12,1.11947569121521,2.24217965864869
"673",673,2036,1,0.798122776515563,1.40938734616341
"674",674,2036,2,3.88595813861269,7.70262689111798
"675",675,2036,3,8.52327587915778,14.3559315623768
"676",676,2036,4,28.5835945413673,33.6938722551179
"677",677,2036,5,26.4782138153279,38.8207150781815
"678",678,2036,6,34.2316955759772,43.0523226144854
"679",679,2036,7,29.5562123892852,39.875728784424
"680",680,2036,8,28.6750114805783,37.5690588745094
"681",681,2036,9,28.0119094494937,34.0278989054305
"682",682,2036,10,15.3048520140249,22.3012253956392
"683",683,2036,11,3.73345013269955,6.65209842046614
"684",684,2036,12,1.26455860719925,2.4169634238116
"685",685,2037,1,0.940977613265546,1.89408511860366
"686",686,2037,2,3.17227402940343,6.59618654264053
"687",687,2037,3,10.4890255007828,15.3668194300523
"688",688,2037,4,17.0223002725037,28.6671901677647
"689",689,2037,5,26.3531268400199,39.2054186726427
"690",690,2037,6,24.5775439337428,42.3796934082257
"691",691,2037,7,26.6831443847594,41.5048132764222
"692",692,2037,8,33.2392430757479,42.6438034865873
"693",693,2037,9,30.2968492793776,35.8906667669297
"694",694,2037,10,13.9949209379382,21.0669730757843
"695",695,2037,11,4.65640142062661,8.06892472691794
"696",696,2037,12,1.01329455134784,2.2875751740795
"697",697,2038,1,0.823358471702237,1.68516474813348
"698",698,2038,2,2.86798762347339,5.76509786707499
"699",699,2038,3,14.0064191696476,17.2159241988237
"700",700,2038,4,14.6867196685897,27.0525344814279
"701",701,2038,5,34.4762488689118,41.4326321359858
"702",702,2038,6,35.2268673484199,43.6969279746402
"703",703,2038,7,29.4551377297776,38.2869922100229
"704",704,2038,8,28.3858924661981,36.8153741746349
"705",705,2038,9,28.9897772229527,34.3242034892957
"706",706,2038,10,14.6267523857434,21.589010056567
"707",707,2038,11,3.83463175302409,7.29608053195856
"708",708,2038,12,0.975494646099748,2.05829312307738
"709",709,2039,1,1.01047788965864,2.1699000774815
"710",710,2039,2,3.18856504956263,6.23087108985913
"711",711,2039,3,9.61177291452353,17.0783834058237
"712",712,2039,4,25.7809013273718,32.8558334878641
"713",713,2039,5,35.0912132997554,42.5737936073022
"714",714,2039,6,37.3310570462711,48.6366173762553
"715",715,2039,7,28.1973429949764,42.799692566065
"716",716,2039,8,30.848501906068,40.2687601970751
"717",717,2039,9,32.280453452525,35.9598398511593
"718",718,2039,10,13.561610988908,20.3722230161969
"719",719,2039,11,3.00051422227424,5.67935388468453
"720",720,2039,12,0.876869623386361,1.99734733740367
"721",721,2040,1,0.568111334949004,1.05551757334088
"722",722,2040,2,2.94897354746872,5.91849199649414
"723",723,2040,3,10.1769968344641,16.5646155914019
"724",724,2040,4,19.4228884322546,28.9121728957303
"725",725,2040,5,32.5207787689556,42.6591065482846
"726",726,2040,6,38.5723240153063,46.0427990965843
"727",727,2040,7,33.0410363247335,42.7239987742978
"728",728,2040,8,31.5354276400322,38.4387880844715
"729",729,2040,9,33.389817825974,36.7369616999252
"730",730,2040,10,15.3797590962069,22.6924825504906
"731",731,2040,11,3.64659508961132,8.05248858461194
"732",732,2040,12,0.809770423381012,1.89810410944693
"733",733,2041,1,0.786471074594666,1.61552173676007
"734",734,2041,2,2.7163332170341,5.48001355911124
"735",735,2041,3,8.42293204741042,12.8263598884207
"736",736,2041,4,20.2904020694131,28.1962730420209
"737",737,2041,5,21.7638116421249,37.1305661074056
"738",738,2041,6,33.5086130771218,43.3807596981063
"739",739,2041,7,28.236928093665,41.0515768942647
"740",740,2041,8,29.4933086946096,38.4306832925853
"741",741,2041,9,26.7203479390032,32.824231724884
"742",742,2041,10,17.1534900867063,23.6939020203841
"743",743,2041,11,2.46142639443067,5.91024637941688
"744",744,2041,12,0.858607881608179,1.89823134526689
"745",745,2042,1,0.976555140987164,1.77470029176149
"746",746,2042,2,3.80291964742552,8.22640470436752
"747",747,2042,3,6.3052790798993,11.2547361996574
"748",748,2042,4,28.4354469689191,28.2940345605742
"749",749,2042,5,28.5783553145668,36.6536483922336
"750",750,2042,6,29.9561549879372,43.7631780258802
"751",751,2042,7,31.7790952502669,44.3012911449978
"752",752,2042,8,29.2108944225334,38.4812693234379
"753",753,2042,9,26.7596542206896,33.8553349450805
"754",754,2042,10,9.30472876354565,18.8132165580902
"755",755,2042,11,3.6936205902902,6.71389312732002
"756",756,2042,12,0.644799509938976,1.49413612826414
"757",757,2043,1,0.996438341488434,1.85728556222258
"758",758,2043,2,2.36152597162804,4.81345903247012
"759",759,2043,3,7.22196477959795,12.7006311866603
"760",760,2043,4,17.8254861769836,24.9327912542694
"761",761,2043,5,37.4842928016867,40.2465102882758
"762",762,2043,6,33.3496415021763,43.1510564239691
"763",763,2043,7,23.3955088307343,37.6740521770646
"764",764,2043,8,27.2875107728063,36.0713493617462
"765",765,2043,9,25.467923954097,32.9848333644004
"766",766,2043,10,13.1398326856638,20.2769063263273
"767",767,2043,11,2.90391414072797,5.75175886554061
"768",768,2043,12,0.86227682976562,1.70420447341125
"769",769,2044,1,1.27615442213195,2.18848616728803
"770",770,2044,2,3.0084421058044,5.82544285069047
"771",771,2044,3,11.5693625106085,16.771908906861
"772",772,2044,4,15.5891990170686,26.8263990936947
"773",773,2044,5,29.9404857509314,37.6222958847409
"774",774,2044,6,31.0661122483017,42.0226676023482
"775",775,2044,7,37.1280043018164,43.7877497723337
"776",776,2044,8,28.7049415423276,37.0684589006717
"777",777,2044,9,24.3104482368027,30.6833170154343
"778",778,2044,10,18.025526303839,22.6170011350341
"779",779,2044,11,3.46072313588719,6.14336825381232
"780",780,2044,12,0.934424213348442,2.02122390593579
"781",781,2045,1,1.27803222414287,2.28002462302871
"782",782,2045,2,2.60149628853518,5.00460617424217
"783",783,2045,3,9.08323159544843,14.8626834247782
"784",784,2045,4,19.740979238434,26.9258005669822
"785",785,2045,5,32.7959479441189,37.9878133491405
"786",786,2045,6,39.8841450937265,44.8985736584004
"787",787,2045,7,31.8108969932688,42.6293950190066
"788",788,2045,8,25.4988009038541,34.4113217471401
"789",789,2045,9,28.6844018536812,34.2013065912307
"790",790,2045,10,14.7668858207718,21.1029324033168
"791",791,2045,11,4.562124949995,8.11339048251455
"792",792,2045,12,0.630451865594697,1.39798526492567
"793",793,2046,1,1.35295523620074,2.40787979092769
"794",794,2046,2,2.41166073623067,5.09495601688828
"795",795,2046,3,7.90580496466741,13.4150246694992
"796",796,2046,4,21.2373015963682,25.7259038115247
"797",797,2046,5,28.6452990188584,37.7139953174524
"798",798,2046,6,35.5460719464279,45.6561482882405
"799",799,2046,7,28.825909266946,38.3260409293826
"800",800,2046,8,30.9472933668162,38.9577507293226
"801",801,2046,9,28.5203891849198,33.4026089664718
"802",802,2046,10,18.5511766741199,23.1566527189156
"803",803,2046,11,3.49078013030789,6.73619372226354
"804",804,2046,12,0.774295941274471,1.85687462130699
"805",805,2047,1,0.850537693733662,1.67408258098821
"806",806,2047,2,3.04724486687595,5.88887798930299
"807",807,2047,3,9.1043704896559,13.6415322856729
"808",808,2047,4,27.8335888650731,30.122652957647
"809",809,2047,5,31.7435571670587,41.1416413749562
"810",810,2047,6,30.5263588134293,43.6158455860971
"811",811,2047,7,28.7349166810128,41.4175231374179
"812",812,2047,8,26.2083084276636,36.0685293135297
"813",813,2047,9,23.7430214774103,31.404640378604
"814",814,2047,10,22.3993274400915,25.6778554492531
"815",815,2047,11,3.16887111305814,6.50447094306758
"816",816,2047,12,0.613131089624097,1.49434370447967
"817",817,2048,1,0.775824407537697,1.53344254589966
"818",818,2048,2,2.41911943380252,5.12904633846127
"819",819,2048,3,7.72850481915067,14.6124495123122
"820",820,2048,4,26.9716479121163,29.7348635745252
"821",821,2048,5,34.9032706633809,39.9219335903091
"822",822,2048,6,27.3904901412578,40.884972687043
"823",823,2048,7,26.768076224786,38.7806245850246
"824",824,2048,8,26.8099860337148,36.8366881089506
"825",825,2048,9,27.4629578868415,33.5744643238917
"826",826,2048,10,12.4115114219897,19.2961213555427
"827",827,2048,11,5.67070758967259,8.51483108284133
"828",828,2048,12,0.718211738426406,1.68489050307105
"829",829,2049,1,0.91490890347063,1.80945615469117
"830",830,2049,2,1.61044710018422,3.23223079424449
"831",831,2049,3,8.75350703002331,12.850392876813
"832",832,2049,4,17.4258565429996,27.6037301176993
"833",833,2049,5,28.4142582548916,40.1935384152682
"834",834,2049,6,24.5403169200938,42.5668318379251
"835",835,2049,7,30.3261486838591,44.2306846639016
"836",836,2049,8,29.5796130621922,39.932330526086
"837",837,2049,9,27.2533818393961,34.1937703026727
"838",838,2049,10,19.3879988284495,23.8557343537446
"839",839,2049,11,2.54372219590538,5.5493017392832
"840",840,2049,12,1.00847150465079,2.08156634322433
"841",841,2050,1,1.19587193010574,2.42579747277757
"842",842,2050,2,3.07222062903187,6.00159003958055
"843",843,2050,3,9.58832342031358,15.2081967986099
"844",844,2050,4,14.3687525914159,27.0236097599317
"845",845,2050,5,31.0668540290349,39.3183251521946
"846",846,2050,6,26.8958024508664,41.8642640597213
"847",847,2050,7,24.9624585555372,39.6050637099713
"848",848,2050,8,31.4483019504698,42.3577990381676
"849",849,2050,9,26.776522002669,34.1517813609965
"850",850,2050,10,15.9209092256299,23.1552684282912
"851",851,2050,11,2.93106573162798,6.6428246916691
"852",852,2050,12,0.253086933890701,0.751791559869333
"853",853,2051,1,0.688167498317002,1.48073313299468
"854",854,2051,2,2.80501851061023,6.11604279601994
"855",855,2051,3,7.24780927644898,13.117809506781
"856",856,2051,4,19.8853383360556,24.7625739054433
"857",857,2051,5,45.3004544587662,43.3002292386982
"858",858,2051,6,31.4794572689586,42.9399954579193
"859",859,2051,7,24.5860361105828,38.1706283737628
"860",860,2051,8,25.3549961088933,34.5693094713305
"861",861,2051,9,26.6356271192138,32.5005808856433
"862",862,2051,10,14.1407419573453,19.5793907882485
"863",863,2051,11,3.62214616988127,6.10036398573762
"864",864,2051,12,0.78173186382843,1.62156084361102
"865",865,2052,1,0.916240748640102,1.83922370093618
"866",866,2052,2,3.39472816222102,6.87902229207882
"867",867,2052,3,7.00275985621371,12.2104245298072
"868",868,2052,4,21.0039643186071,27.0562967231847
"869",869,2052,5,34.3299347411154,39.3688247844739
"870",870,2052,6,33.4949496678078,47.7093847764953
"871",871,2052,7,22.6093696241148,38.909117252643
"872",872,2052,8,26.3764108398053,36.1228597015543
"873",873,2052,9,26.1080204456003,33.7713534162101
"874",874,2052,10,15.4967219927432,21.4313167543467
"875",875,2052,11,3.68988957896722,6.98527249170211
"876",876,2052,12,0.601006273169489,1.4656333003541
"877",877,2053,1,0.785680026933409,1.51698705218067
"878",878,2053,2,2.82026172140103,5.86326931420884
"879",879,2053,3,12.2214099746838,14.7969530414891
"880",880,2053,4,19.2192928541376,26.6878927592731
"881",881,2053,5,26.6513719955513,39.2257429153558
"882",882,2053,6,29.0887060823046,40.5911766453367
"883",883,2053,7,27.3889881452208,37.8450293753311
"884",884,2053,8,28.0746437105276,37.1285733513929
"885",885,2053,9,27.5369616496354,33.1434044522649
"886",886,2053,10,18.2145475380074,22.8439396032089
"887",887,2053,11,3.08002966313106,6.19981135412856
"888",888,2053,12,0.602850492065029,1.5154272097185
"889",889,2054,1,1.13718701700289,2.20803571991585
"890",890,2054,2,2.37233334271252,4.75125303763571
"891",891,2054,3,11.4267619302552,14.4553218967366
"892",892,2054,4,13.9984080853793,23.8986491624499
"893",893,2054,5,38.4710668748687,45.1155783261401
"894",894,2054,6,32.3606810040974,45.7203340798124
"895",895,2054,7,25.1118972705752,39.9544295564761
"896",896,2054,8,25.7718638071651,36.9191325239035
"897",897,2054,9,25.64191914932,33.0271300136218
"898",898,2054,10,9.61428423748961,18.432083709218
"899",899,2054,11,4.08822769617917,7.08818748261871
"900",900,2054,12,0.720720838379946,1.47129514441182
"901",901,2055,1,0.910297354338188,1.8775071467635
"902",902,2055,2,2.88500663959428,6.07137962059756
"903",903,2055,3,8.47177547811069,14.4767787097725
"904",904,2055,4,21.0229836765056,29.156109931902
"905",905,2055,5,31.1892243286296,38.2158906001968
"906",906,2055,6,28.0565545886168,38.6210835418177
"907",907,2055,7,25.8843429471019,38.3779566289115
"908",908,2055,8,25.7392795082266,35.8850568540285
"909",909,2055,9,29.435795817141,36.1780581691679
"910",910,2055,10,10.9175545047238,19.7418896607993
"911",911,2055,11,2.42578547716368,5.22446000201937
"912",912,2055,12,0.832321229779728,1.92645484056474
"913",913,2056,1,0.771613975479435,1.5213639912095
"914",914,2056,2,4.74157397483212,8.95746088488929
"915",915,2056,3,8.32827537950272,16.0265930515218
"916",916,2056,4,17.8401157382299,27.1776135793027
"917",917,2056,5,27.9543674203136,38.3382417373647
"918",918,2056,6,24.1602886042264,40.3308033425788
"919",919,2056,7,24.1299821987233,38.5360877811136
"920",920,2056,8,23.5532460636978,34.8918987894215
"921",921,2056,9,22.7661527029403,31.2382781281887
"922",922,2056,10,13.963737404694,21.553967097556
"923",923,2056,11,2.66435368052004,5.93843208488901
"924",924,2056,12,0.836034129311108,1.83641460941836
"925",925,2057,1,0.87675030276882,1.72422328632416
"926",926,2057,2,4.11090720744273,8.1083461696234
"927",927,2057,3,8.26608200609409,14.330828528622
"928",928,2057,4,15.9646093239425,26.9694533481531
"929",929,2057,5,21.9594419856239,38.9440359064892
"930",930,2057,6,24.3306067431724,43.014003160729
"931",931,2057,7,21.0951925576127,38.635178442673
"932",932,2057,8,26.9798150122653,38.2185029062256
"933",933,2057,9,24.670695614523,32.8138511370365
"934",934,2057,10,15.6423169790345,21.9019662575308
"935",935,2057,11,1.32440977461075,3.98577036995134
"936",936,2057,12,0.924415993807618,1.89500539130514
"937",937,2058,1,1.32553241293609,2.44326778865807
"938",938,2058,2,2.32866478591519,5.08589953661453
"939",939,2058,3,7.40168543024319,11.7256523557003
"940",940,2058,4,17.479540549648,27.7849911746513
"941",941,2058,5,24.901075239379,37.9735542513402
"942",942,2058,6,26.5602187031137,41.8552770580892
"943",943,2058,7,24.9972217706704,40.3642716016547
"944",944,2058,8,23.7915945528041,34.9514691502659
"945",945,2058,9,19.5383602631403,28.8537863606777
"946",946,2058,10,13.2846109367211,20.5914064974027
"947",947,2058,11,3.3040051494123,6.109329265142
"948",948,2058,12,0.866424465293681,1.81055299562936
"949",949,2059,1,1.24678720668722,2.40147695281666
"950",950,2059,2,2.25528420821954,4.70498065413475
"951",951,2059,3,7.89975446272133,14.1317085348743
"952",952,2059,4,22.207675239675,27.0265932001033
"953",953,2059,5,26.6720239638739,33.7740907633416
"954",954,2059,6,46.7269796560311,47.2845730416128
"955",955,2059,7,37.2803637950235,46.6544481255593
"956",956,2059,8,29.4974312512556,38.7811388031672
"957",957,2059,9,23.9537724480335,31.8764402539009
"958",958,2059,10,12.1708248029718,19.5300336028902
"959",959,2059,11,3.79756158745258,6.67378589504642
"960",960,2059,12,0.830973485047605,1.68816558505301
"961",961,2060,1,0.703076403601595,1.16451850302522
"962",962,2060,2,2.62814414792544,5.50528996439591
"963",963,2060,3,7.09844561431113,12.3714137878792
"964",964,2060,4,17.9892652081382,27.5834181325485
"965",965,2060,5,30.5968649793922,41.4829284564981
"966",966,2060,6,31.8976214050048,45.9508082778326
"967",967,2060,7,22.2809682339728,36.122511762409
"968",968,2060,8,26.8352155729384,37.1120678449712
"969",969,2060,9,30.6094184768757,37.0728793486451
"970",970,2060,10,10.6452310905795,17.8583948274044
"971",971,2060,11,3.18011640367158,6.23349032412412
"972",972,2060,12,0.860312114684827,1.94451331679832
